ymd,gicode,co_nm,strt_prc,high_prc,low_prc,cls_prc,adj_prc,par_val,trd_qty,trd_qty_avg,trd_qty_sum,trd_amt,trd_amt_avg,trd_amt_sum
2015-03-31,A010780,아이에스동서,50100,75200,50100,73300,73300,500,99083,69475,4168472,7267013100,4259963754,255597825250
2015-06-30,A010780,아이에스동서,73400,85000,68200,72700,72700,500,95115,95840,5942103,6894833900,7300505052,452631313200
2015-09-30,A010780,아이에스동서,72700,89900,45000,52900,52900,500,153248,227064,14305039,8113359600,13494417928,850148329450
2015-12-31,A010780,아이에스동서,53400,56500,36550,44500,44500,500,116244,102411,6451899,5127344050,4680085529,294845388300
2016-03-31,A010780,아이에스동서,43900,48050,35250,47200,47200,500,182692,85606,5136340,8595755400,3521907912,211314474700
2016-06-30,A010780,아이에스동서,47600,61800,43000,60400,60400,500,181858,133797,8161594,11034097000,6726653739,410325878050
2016-09-30,A010780,아이에스동서,61100,61400,49000,55400,55400,500,67076,100173,6210724,3713582600,5629683681,349040388250
2016-12-31,A010780,아이에스동서,55900,57300,42850,44550,44550,500,49503,72881,4591534,2209662700,3464714963,218277042650
2017-03-31,A010780,아이에스동서,45200,45650,39700,45550,45550,500,97991,59114,3665093,4445935600,2516550092,156026105700
2017-05-12,A010780,아이에스동서,45650,47150,41300,45150,45150,500,115767,103038,2678993,5263518700,4546569450,118210805700
2001-03-31,A028150,GS홈쇼핑,25100,64900,25100,36700,36700,5000,93889,163483,9809000,3404243850,7338663868,440319832050
2001-06-30,A028150,GS홈쇼핑,38100,57900,37600,54000,54000,5000,31149,87444,5421539,1677818800,4219715173,261622340700
2001-09-30,A028150,GS홈쇼핑,54000,58200,40300,42900,42900,5000,9456,31289,1971224,404373850,1517100075,95577304700
2001-12-31,A028150,GS홈쇼핑,44000,83500,43350,78600,78600,5000,78027,60672,3700991,6048376900,3710881623,226363779000
2002-03-31,A028150,GS홈쇼핑,78600,187500,78600,158500,158500,5000,70291,110755,6534566,11101707000,13661218132,806011869800
2002-06-30,A028150,GS홈쇼핑,159500,171000,114000,132000,132000,5000,44631,76535,4668650,5831529500,11351197467,692423045500
2002-09-30,A028150,GS홈쇼핑,125500,154500,81900,81900,81900,5000,128334,55293,3428148,10667926600,6680617706,414198297800
2002-12-31,A028150,GS홈쇼핑,78800,96600,60600,69000,69000,5000,45080,93878,5820442,3134538100,7570861669,469393423500
2003-03-31,A028150,GS홈쇼핑,69000,85000,63700,63800,63800,5000,82236,43812,2716365,5373787000,3226302937,200030782100
2003-06-30,A028150,GS홈쇼핑,61700,88500,61600,79500,79500,5000,28840,93338,5693641,2270902000,7018690792,428140138300
2003-09-30,A028150,GS홈쇼핑,78300,85200,62500,64700,64700,5000,56038,62282,3799194,3586663400,4603657682,280823118600
2003-12-31,A028150,GS홈쇼핑,63500,67700,53400,60200,60200,5000,49353,63733,4015199,2956927800,3767866394,237375582800
2004-03-31,A028150,GS홈쇼핑,60400,62400,42200,46500,46500,5000,29766,48480,2908828,1375780100,2404188334,144251300050
2004-06-30,A028150,GS홈쇼핑,46200,54500,32800,47000,47000,5000,89281,51681,3152525,4090237700,2170725525,132414257000
2004-09-30,A028150,GS홈쇼핑,47000,56500,34900,44450,44450,5000,29371,27547,1735446,1301694950,1278923232,80572163600
2004-12-31,A028150,GS홈쇼핑,44500,69500,44300,64000,64000,5000,25386,43409,2821559,1591624400,2450771286,159300133600
2005-03-31,A028150,GS홈쇼핑,65000,85000,62800,78800,78800,5000,18573,33289,1997311,1462519700,2441969142,146518148516
2005-06-30,A028150,GS홈쇼핑,78000,84000,69000,74900,74900,5000,23385,22073,1368512,1742525500,1675151432,103859388800
2005-09-30,A028150,GS홈쇼핑,74200,113300,74000,108400,108400,5000,10984,15284,978183,1202942900,1408816225,90164238407
2005-12-31,A028150,GS홈쇼핑,107100,134400,103400,129000,129000,5000,22938,21511,1355169,2956599600,2453361619,154561782024
2006-03-31,A028150,GS홈쇼핑,133800,146300,80200,92000,92000,5000,80182,42303,2665117,7236857200,4231200482,266565630374
2006-06-30,A028150,GS홈쇼핑,92700,99700,65900,71500,71500,5000,39615,42793,2610388,2789141900,3577390269,218220806400
2006-09-30,A028150,GS홈쇼핑,71500,78200,61300,76200,76200,5000,64926,43077,2713865,4905557500,3003924084,189247217300
2006-12-31,A028150,GS홈쇼핑,75500,87300,66100,83000,83000,5000,27858,38059,2283561,2279885200,2965334473,177920068400
2007-03-31,A028150,GS홈쇼핑,82000,82500,66000,68400,68400,5000,26234,26836,1663812,1792466200,1951132405,120970209100
2007-06-30,A028150,GS홈쇼핑,68400,94400,67100,85500,85500,5000,70211,49148,3047162,6047170200,3952645056,245063993500
2007-09-30,A028150,GS홈쇼핑,85500,94100,72100,80900,80900,5000,9302,29663,1779762,750963800,2540038391,152402303455
2007-12-31,A028150,GS홈쇼핑,80800,83400,66800,67200,67200,5000,38235,24630,1527050,2572929900,1821867518,112955786120
2008-03-31,A028150,GS홈쇼핑,67900,68000,53200,63000,63000,5000,35447,20185,1231279,2179829200,1214303098,74072489000
2008-06-30,A028150,GS홈쇼핑,63100,70000,59500,67800,67800,5000,6070,13637,818247,411308500,896275455,53776527300
2008-09-30,A028150,GS홈쇼핑,68000,68300,55400,64000,64000,5000,9640,9237,591178,605909600,582168172,37258763000
2008-12-31,A028150,GS홈쇼핑,64100,64100,32500,47850,47850,5000,46269,27169,1711655,2193226750,1279887129,80632889150
2009-03-31,A028150,GS홈쇼핑,47500,56400,42850,51000,51000,5000,27179,21132,1289047,1378540400,1001652452,61100799600
2009-06-30,A028150,GS홈쇼핑,50600,71500,50300,65000,65000,5000,20419,43210,2722214,1350957100,2697558924,169946212207
2009-09-30,A028150,GS홈쇼핑,64800,75000,61600,71400,71400,5000,86109,27760,1832144,6337607800,1859937820,122755896100
2009-12-31,A028150,GS홈쇼핑,73500,96400,70900,85800,85800,5000,28702,27361,1723738,2435099700,2318655427,146075291920
2010-03-31,A028150,GS홈쇼핑,86600,91300,65900,69700,69700,5000,12986,24445,1491169,905922400,1809218476,110362327035
2010-06-30,A028150,GS홈쇼핑,70300,79900,67500,76900,76900,5000,11817,20861,1293397,905831300,1524476443,94517539475
2010-09-30,A028150,GS홈쇼핑,77000,101500,76300,95200,95200,5000,55501,20412,1285949,5421715100,1817218003,114484734200
2010-12-31,A028150,GS홈쇼핑,95200,132600,90000,109300,109300,5000,16265,31625,2055604,1814595900,3489314248,226805426119
2011-03-31,A028150,GS홈쇼핑,109900,142000,106000,136400,136400,5000,25487,31257,1875397,3458192700,4018821108,241129266450
2011-06-30,A028150,GS홈쇼핑,136500,165600,127100,136200,136200,5000,15532,26007,1612436,2119149800,3785725137,234714958466
2011-09-30,A028150,GS홈쇼핑,136100,156000,100500,107000,107000,5000,75553,23839,1501849,8067709420,3077099965,193857297807
2011-12-31,A028150,GS홈쇼핑,103500,122600,94100,116000,116000,5000,17696,24185,1523647,2018033600,2639793522,166306991900
2012-03-31,A028150,GS홈쇼핑,114500,122700,103700,112400,112400,5000,23637,24729,1533216,2617634900,2790285352,172997691830
2012-06-30,A028150,GS홈쇼핑,112400,117400,88600,96000,96000,5000,22126,15189,926524,2089093900,1572933993,95948973600
2012-09-30,A028150,GS홈쇼핑,96600,117100,89500,110500,110500,5000,23098,10573,676650,2569945400,1094336800,70037555200
2012-12-31,A028150,GS홈쇼핑,110000,153900,107600,152500,152500,5000,11063,23517,1434530,1670057700,3221469674,196509650100
2013-03-31,A028150,GS홈쇼핑,153000,200600,145800,191800,191800,5000,25697,26031,1587872,4963493200,4728002083,288408127086
2013-06-30,A028150,GS홈쇼핑,191800,251900,190100,236500,236500,5000,25807,27420,1700048,6166608800,6137352641,380515863730
2013-09-30,A028150,GS홈쇼핑,236500,251000,201300,248800,248800,5000,18464,17922,1111147,4540078600,4094654647,253868588106
2013-12-31,A028150,GS홈쇼핑,248800,312000,224300,307100,307100,5000,21568,14318,887745,6568626100,3780190106,234371786579
2014-03-31,A028150,GS홈쇼핑,307000,311500,235700,237000,237000,5000,37187,30006,1830382,8823457100,7967092367,485992634406
2014-06-30,A028150,GS홈쇼핑,237600,257000,216800,241200,241200,5000,9941,25403,1524167,2403854300,6008906712,360534402706
2014-09-30,A028150,GS홈쇼핑,243000,287900,240100,254500,254500,5000,28965,23208,1438905,7201911000,6170029369,382541820880
2014-12-31,A028150,GS홈쇼핑,251300,255800,183500,222000,222000,5000,9010,22206,1376796,1988377400,4710348444,292041603500
2015-03-31,A028150,GS홈쇼핑,222000,248700,185000,222100,222100,5000,30645,17958,1077505,6727438400,3856363091,231381785460
2015-06-30,A028150,GS홈쇼핑,222100,257500,201200,209900,209900,5000,31659,21887,1357010,6697349700,4984940178,309066291050
2015-09-30,A028150,GS홈쇼핑,212000,212000,181500,190000,190000,5000,19944,15544,979262,3814298700,3010686677,189673260634
2015-12-31,A028150,GS홈쇼핑,192000,198900,157700,167000,167000,5000,13891,17312,1090670,2288608900,2980907720,187797186381
2016-03-31,A028150,GS홈쇼핑,168000,189000,152200,185700,185700,5000,22874,19884,1193024,4206851000,3496294051,209777643047
2016-06-30,A028150,GS홈쇼핑,187900,198900,165200,171500,171500,5000,10346,13439,819766,1775405400,2475932300,151031870322
2016-09-30,A028150,GS홈쇼핑,171500,176600,154900,164700,164700,5000,29038,12902,799943,4814633500,2119486774,131408180012
2016-12-31,A028150,GS홈쇼핑,165700,185100,163300,172000,172000,5000,8127,11984,755015,1393307700,2099405324,132262535381
2017-03-31,A028150,GS홈쇼핑,172000,233000,160500,230000,230000,5000,19641,17265,1070428,4492722060,3354222958,207961823402
2017-05-12,A028150,GS홈쇼핑,230100,230100,202200,210000,210000,5000,11946,16347,425009,2524128600,3501479370,91038463627
2009-06-30,A071970,STX중공업,26000,34350,16800,18200,2800993,2500,905510,898305,29644054,16588172350,24305925103,802095528400
2009-09-30,A071970,STX중공업,18100,19700,14300,14900,2293121,2500,457025,215879,14248035,7104318850,3727460549,246012396250
2009-12-31,A071970,STX중공업,15200,15650,10400,11700,1800638,2500,76615,95646,6025698,897786500,1220540127,76894028000
2010-03-31,A071970,STX중공업,11550,14150,10700,13100,2016099,2500,267228,157238,9591522,3539481800,1941761801,118447469850
2010-06-30,A071970,STX중공업,13100,14450,9010,10150,1562092,2500,64655,127465,7902827,647592450,1576554937,97746406070
2010-09-30,A071970,STX중공업,10200,13750,9890,12800,1969929,2500,913959,154618,9740908,11986433700,1828141467,115172912410
2010-12-31,A071970,STX중공업,12950,17150,11400,12250,1885284,2500,75733,434388,28235234,932162700,6437012599,418405818950
2011-03-31,A071970,STX중공업,12300,14650,9200,10150,1562092,2500,101833,243012,14580715,1026849050,3114049601,186842976030
2011-06-30,A071970,STX중공업,10150,12450,9810,12350,1900674,2500,232280,170874,10594196,2837989000,1888395544,117080523740
2011-09-30,A071970,STX중공업,12350,12700,6400,6940,1068071,2500,70016,91500,5764527,481909870,858086540,54059452020
2011-12-31,A071970,STX중공업,6510,7380,5150,5660,871078,2500,11103,45758,2882771,62721280,291746962,18380058580
2012-03-31,A071970,STX중공업,5640,7970,5510,6490,998816,2500,7806,58138,3604580,50546940,401942507,24920435460
2012-06-30,A071970,STX중공업,6500,6650,3940,4280,658695,2500,37880,44974,2743388,161176450,213978848,13052709720
2012-09-30,A071970,STX중공업,4360,7600,3605,7240,1114241,2500,364425,74846,4790160,2672437980,412876432,26424091650
2012-12-31,A071970,STX중공업,7140,7330,4395,5230,804901,2500,35063,69513,4240278,181154990,389109191,23735660655
2013-03-31,A071970,STX중공업,5260,6970,4320,4655,716408,2500,27873,77374,4719802,129236070,430968705,26289091000
2013-06-30,A071970,STX중공업,4610,4610,1510,1835,282408,2500,143001,423543,26259694,258997650,955940606,59268317565
2013-09-30,A071970,STX중공업,1870,7710,1805,4350,669468,2500,1082685,2397226,148628016,4822728375,13423094593,832231864775
2013-12-31,A071970,STX중공업,4350,5230,2745,3220,495560,2500,109886,1693576,105001724,354527750,6867962157,425813653715
2014-03-31,A071970,STX중공업,3220,4080,1630,1670,257014,2500,379877,658181,40149030,641194150,1942303398,118480507270
2014-06-30,A071970,STX중공업,1710,1920,1245,1410,217000,2500,0,211359,12681550,0,321576823,19294609380
2014-09-30,A071970,STX중공업,1410,1410,1410,1410,217000,2500,0,0,0,0,0,0
2014-12-31,A071970,STX중공업,1410,1410,1410,1410,217000,2500,0,0,0,0,0,0
2015-03-31,A071970,STX중공업,1410,11300,1410,11300,217000,2500,0,0,0,0,0,0
2015-06-30,A071970,STX중공업,11300,16350,6950,7660,153200,2500,11541,33141,2054734,87753550,335786325,20818752170
2015-09-30,A071970,STX중공업,7850,9100,6350,6520,130400,2500,1996,25208,1588122,12994350,203772974,12837697370
2015-12-31,A071970,STX중공업,6600,8440,5580,5660,113200,2500,2764,13239,834068,15539620,94469819,5951598590
2016-03-31,A071970,STX중공업,5600,6770,4255,5250,105000,2500,2193,14424,865461,11419150,78394256,4703655335
2016-06-30,A071970,STX중공업,5460,6220,2175,2950,59000,2500,30448,200441,12226920,90384810,944611108,57621277600
2016-09-30,A071970,STX중공업,2895,6750,1870,2045,40900,2500,317607,1328000,82335987,641776365,3987428807,247220586060
2016-12-31,A071970,STX중공업,2150,3000,1145,1170,23400,2500,100134,1079944,68036444,117355720,2465363267,155317885795
2017-03-31,A071970,STX중공업,1175,55300,1155,55300,55300,2500,0,967490,59984408,0,2631028565,163123771015
2017-05-12,A071970,STX중공업,55300,55300,55300,55300,55300,2500,0,0,0,0,0,0
2014-09-30,A192400,쿠쿠전자,180000,269000,171500,215500,215500,500,45267,146048,5257719,9788777500,29655945318,1067614031455
2014-12-31,A192400,쿠쿠전자,216000,239000,172000,178000,178000,500,33630,42416,2629801,5955018000,8593940229,532824294213
2015-03-31,A192400,쿠쿠전자,178000,205000,160500,187500,187500,500,14856,29336,1760148,2772646000,5353968111,321238086647
2015-06-30,A192400,쿠쿠전자,187000,315000,182500,280500,280500,500,31364,46229,2866222,8782933000,11067659807,686194908016
2015-09-30,A192400,쿠쿠전자,281000,318500,230000,272000,272000,500,14149,24454,1540598,3783176000,6759506310,425848897500
2015-12-31,A192400,쿠쿠전자,273000,283000,218500,229500,229500,500,9902,12426,782854,2260047500,3067795049,193271088098
2016-03-31,A192400,쿠쿠전자,232000,249000,194000,200500,200500,500,21568,26986,1619135,4317431500,5933609591,356016575464
2016-06-30,A192400,쿠쿠전자,200500,215500,135000,145500,145500,500,30067,36112,2202840,4374688500,6458183344,393949184000
2016-09-30,A192400,쿠쿠전자,146500,157000,131500,142500,142500,500,16294,19539,1211398,2328315500,2840697605,176123251500
2016-12-31,A192400,쿠쿠전자,142500,147500,119500,129000,129000,500,7024,11999,755966,911150500,1620656675,102101370500
2017-03-31,A192400,쿠쿠전자,128000,144000,126000,132500,132500,500,10115,14232,882357,1329070000,1882529097,116716804000
2017-05-12,A192400,쿠쿠전자,132500,144500,129000,139000,139000,500,17468,15580,405072,2425618000,2103454308,54689812000
2011-06-30,A071840,롯데하이마트,53100,58700,50300,54800,54800,5000,740039,1516123,3032246,40216451800,84589423600,169178847200
2011-09-30,A071840,롯데하이마트,54800,87000,50600,85200,85200,5000,94486,182284,11483876,7856041200,12198410765,768499878206
2011-12-31,A071840,롯데하이마트,81200,95000,66200,80900,80900,5000,57786,320746,20207023,4587223800,25256222224,1591142000107
2012-03-31,A071840,롯데하이마트,80200,85100,54700,60900,60900,5000,43460,217556,13488469,2643129500,14100848933,874252633850
2012-06-30,A071840,롯데하이마트,60900,64500,45950,47000,47000,5000,369042,110787,6758034,17241164500,6293823330,383923223150
2012-09-30,A071840,롯데하이마트,47200,73200,47200,72000,72000,5000,83684,170054,10883436,5967325100,9874278441,631953820200
2012-12-31,A071840,롯데하이마트,72000,80000,62600,68800,68800,5000,45163,79948,4876840,3071906400,5697728457,347561435900
2013-03-31,A071840,롯데하이마트,68800,76700,63300,76400,76400,5000,146280,95737,5839970,11109472800,6805057762,415108523500
2013-06-30,A071840,롯데하이마트,76300,85900,70600,84800,84800,5000,99126,81714,5066258,8362404700,6441078156,399346845700
2013-09-30,A071840,롯데하이마트,84800,87900,74300,79900,79900,5000,50507,85618,5308322,4042946600,6961874351,431636209764
2013-12-31,A071840,롯데하이마트,80100,91400,76900,87500,87500,5000,28055,63322,3925942,2456130600,5331788618,330570894300
2014-03-31,A071840,롯데하이마트,88200,90300,71000,72400,72400,5000,50146,87659,5347212,3604186600,6944463069,423612247200
2014-06-30,A071840,롯데하이마트,72600,75900,62000,69700,69700,5000,49348,59919,3595136,3432910400,4194083918,251645035100
2014-09-30,A071840,롯데하이마트,69700,79600,64200,72500,72500,5000,95593,71184,4413410,6870208700,5121188105,317513662500
2014-12-31,A071840,롯데하이마트,71900,75800,62900,67500,67500,5000,60472,59733,3703475,3995431400,4124377171,255711384600
2015-03-31,A071840,롯데하이마트,66600,69100,51500,67500,67500,5000,143808,116631,6997861,9842799500,6780030435,406801826100
2015-06-30,A071840,롯데하이마트,67600,85100,63600,75700,75700,5000,65100,97618,6052332,4880975100,7275305439,451068937200
2015-09-30,A071840,롯데하이마트,75000,75200,56900,66200,66200,5000,60663,92019,5797193,3959907500,5921860643,373077220500
2015-12-31,A071840,롯데하이마트,66300,68200,53500,59000,59000,5000,26662,55106,3471676,1568052500,3221255478,202939095100
2016-03-31,A071840,롯데하이마트,59000,61600,50800,51200,51200,5000,80068,43619,2617111,4095655300,2385800725,143148043520
2016-06-30,A071840,롯데하이마트,51200,56900,43450,46100,46100,5000,103586,101016,6161970,4810115450,5159742670,314744302850
2016-09-30,A071840,롯데하이마트,46300,48050,42300,44300,44300,5000,37145,70043,4342664,1639791950,3122768253,193611631700
2016-12-31,A071840,롯데하이마트,44300,46800,41200,42200,42200,5000,52874,50198,3162450,2221753750,2229855663,140480906800
2017-03-31,A071840,롯데하이마트,42100,54400,40350,53600,53600,5000,63356,65871,4084018,3421808800,3077856524,190827104500
2017-05-12,A071840,롯데하이마트,53600,58000,52500,57700,57700,5000,132807,61247,1592412,7652137300,3383137450,87961573700
2001-03-31,A014820,동원시스템즈,5920,8150,4930,5030,47599,500,265360,592542,35552540,1329083000,4051780032,243106801900
2001-06-30,A014820,동원시스템즈,4930,5650,4040,4550,43056,500,1106680,1089270,67534740,4902791850,5075675970,314691910150
2001-09-30,A014820,동원시스템즈,4630,4670,1395,1670,15803,500,363930,514951,32441890,599853350,1550165818,97660446550
2001-12-31,A014820,동원시스템즈,1800,3790,1765,3030,28673,500,469160,980247,59795080,1407022350,2794516193,170465487750
2002-03-31,A014820,동원시스템즈,3000,6890,3000,6480,61320,500,3121682,2020690,119220711,20761684260,10257365775,605184580700
2002-06-30,A014820,동원시스템즈,6440,6440,2470,2750,27500,500,556880,596428,36382111,1529029800,2636445931,160823201780
2002-09-30,A014820,동원시스템즈,2580,3580,2240,2330,23300,500,264900,599913,37194610,606186850,1884341135,116829150390
2002-12-31,A014820,동원시스템즈,2180,2800,1860,1880,18800,500,229834,411899,25537726,436491270,987374508,61217219500
2003-03-31,A014820,동원시스템즈,1910,2190,1410,1730,17300,500,382534,272663,16905126,683000000,500344160,31021337930
2003-06-30,A014820,동원시스템즈,1670,2450,1670,2045,20450,500,132410,414760,25300350,271672550,879665544,53659598210
2003-09-30,A014820,동원시스템즈,2030,2250,1420,1515,15150,500,152450,334963,20432731,230122900,622392915,37965967820
2003-12-31,A014820,동원시스템즈,1510,2095,1470,1680,16800,500,183550,602866,37980577,309602450,1078273424,67931225720
2004-03-31,A014820,동원시스템즈,1695,1730,1290,1390,13900,500,182200,321049,19262928,254713250,494111464,29646687810
2004-06-30,A014820,동원시스템즈,1385,1680,865,970,9700,500,206280,346837,21157048,201377850,449625744,27427170370
2004-09-30,A014820,동원시스템즈,980,1110,725,815,8150,500,95507,280877,17695243,76930200,260218020,16393735260
2004-12-31,A014820,동원시스템즈,810,1225,775,1105,11050,500,578530,558045,36272897,637025050,563762562,36644566500
2005-03-31,A014820,동원시스템즈,1130,3070,1080,1555,15550,500,579050,2741283,164476981,889466900,6034941125,362096467470
2005-06-30,A014820,동원시스템즈,1520,1635,1110,1360,13600,500,395642,452084,28029179,532382170,633962583,39305680140
2005-09-30,A014820,동원시스템즈,1340,2125,1340,1900,19000,500,719284,1400109,89606953,1369284890,2538462086,162461573520
2005-12-31,A014820,동원시스템즈,1900,3255,1785,2600,26000,500,3302020,1342341,84567489,8784136680,3205471172,201944683840
2006-03-31,A014820,동원시스템즈,2685,3360,1705,1950,19500,500,486378,857985,54053034,932764100,2076949730,130847833000
2006-06-30,A014820,동원시스템즈,1955,2560,1900,2095,20950,500,283920,658129,40145847,595337400,1460957945,89118434670
2006-09-30,A014820,동원시스템즈,2110,2335,1930,2005,20050,500,200211,415879,26200403,402643750,866725439,54603702680
2006-12-31,A014820,동원시스템즈,2015,2185,1690,2085,20850,500,647438,283154,16989244,1362374880,565073751,33904425080
2007-03-31,A014820,동원시스템즈,2100,2110,1720,1880,18800,500,104677,190382,11803685,195602560,350634618,21739346310
2007-06-30,A014820,동원시스템즈,1895,2350,1815,2070,20700,500,245450,426663,26453093,516112850,871087414,54007419660
2007-09-30,A014820,동원시스템즈,2070,2785,2040,2610,26100,500,504300,556598,33395896,1305445850,1351817836,81109070180
2007-12-31,A014820,동원시스템즈,2625,4020,2120,2725,27250,500,689258,2924424,181314315,1856735180,9259638175,574097566840
2008-03-31,A014820,동원시스템즈,2735,2850,1990,2215,22150,500,318555,522309,31860828,706250470,1263878521,77096589790
2008-06-30,A014820,동원시스템즈,2235,3050,2155,2560,25600,500,1622819,925368,55522075,4314158990,2384100650,143046038990
2008-09-30,A014820,동원시스템즈,2575,2750,1370,1690,16900,500,298801,522332,33429255,486499190,1083901118,69369671550
2008-12-31,A014820,동원시스템즈,1720,1770,740,1110,11100,500,609589,470862,29664278,692306400,522547149,32920470370
2009-03-31,A014820,동원시스템즈,1130,1420,955,1280,12800,500,382332,537538,32789824,492700425,663240891,40457694365
2009-06-30,A014820,동원시스템즈,1290,1615,1225,1245,12450,500,215725,405337,25536208,268328225,579701172,36521173820
2009-09-30,A014820,동원시스템즈,1240,1720,1235,1445,14450,500,430864,350139,23109181,632323680,517182890,34134070725
2009-12-31,A014820,동원시스템즈,1435,1985,1350,1705,17050,500,418846,834306,52561305,701905650,1414328926,89102722325
2010-03-31,A014820,동원시스템즈,1715,1865,1400,1450,14500,500,97172,344607,21021005,141564900,560363498,34182173400
2010-06-30,A014820,동원시스템즈,1460,1800,1180,1385,13850,500,130421,372976,23124542,177034780,574418166,35613926300
2010-09-30,A014820,동원시스템즈,1365,1600,1235,1530,15300,500,174060,197238,12425977,267718335,277835854,17503658785
2010-12-31,A014820,동원시스템즈,1525,1965,1410,1630,16300,500,313391,429800,27937012,508460630,718287483,46688686390
2011-03-31,A014820,동원시스템즈,1620,1665,1235,1330,13300,500,101383,166642,9998532,133797340,249686735,14981204125
2011-06-30,A014820,동원시스템즈,1335,1430,999,1245,12450,500,170846,194311,12047312,214787170,235073244,14574541145
2011-09-30,A014820,동원시스템즈,1250,1400,870,1030,10300,500,98720,122140,7694829,100560700,135831245,8557368422
2011-12-31,A014820,동원시스템즈,950,1290,870,1165,11650,500,784791,248036,15626237,923353215,274072133,17266544372
2012-03-31,A014820,동원시스템즈,1180,1345,1065,1140,11400,500,61722,341945,21200561,70983780,410154429,25429574610
2012-06-30,A014820,동원시스템즈,1175,1335,961,1045,10450,500,31370,89847,5480654,32651800,104096641,6349895087
2012-09-30,A014820,동원시스템즈,1050,1285,922,1085,10850,500,305931,147885,9464623,337035805,166261712,10640749557
2012-12-31,A014820,동원시스템즈,1085,1245,995,1190,11900,500,0,68393,4171971,0,74027378,4515670080
2013-03-31,A014820,동원시스템즈,1190,11900,1190,9350,9350,5000,10357,9894,603528,96101150,100401349,6124482270
2013-06-30,A014820,동원시스템즈,9420,9690,7500,8020,8020,5000,5570,7739,479790,44696600,67384322,4177827950
2013-09-30,A014820,동원시스템즈,8000,8080,6550,7210,7210,5000,8990,5225,323927,63879400,37180842,2305212230
2013-12-31,A014820,동원시스템즈,6910,8870,6740,8670,8670,5000,1680,5782,358455,14558900,45924667,2847329370
2014-03-31,A014820,동원시스템즈,8670,9400,8200,9340,9340,5000,1210,4105,250403,11142800,36276134,2212844200
2014-06-30,A014820,동원시스템즈,9310,11450,9170,11250,11250,5000,4010,5495,329718,44848250,58066057,3483963400
2014-09-30,A014820,동원시스템즈,11200,29700,10800,22350,22350,5000,129166,64083,3973157,2884571600,1336023012,82833426750
2014-12-31,A014820,동원시스템즈,22600,33400,19700,24050,24050,5000,9959,84291,5226056,245498750,2102080369,130328982850
2015-03-31,A014820,동원시스템즈,24250,38400,21700,37200,37200,5000,38234,35236,2114184,1432060350,1042376528,62542591650
2015-06-30,A014820,동원시스템즈,37200,89900,36250,82000,82000,5000,39454,59647,3698140,3192767100,3777958694,234233439050
2015-09-30,A014820,동원시스템즈,82300,134500,82300,89800,89800,5000,38207,53237,3353903,3451999800,5630143137,354699017600
2015-12-31,A014820,동원시스템즈,89900,93500,69600,88200,88200,5000,53722,29220,1840857,4728746700,2358782622,148603305200
2016-03-31,A014820,동원시스템즈,88300,97100,65000,75500,75500,5000,17847,33754,2025228,1354785600,2639516565,158370993900
2016-06-30,A014820,동원시스템즈,75500,83000,61100,65900,65900,5000,15412,26672,1626967,1022630800,1948783820,118875813000
2016-09-30,A014820,동원시스템즈,65100,68400,49850,59400,59400,5000,19827,21230,1316249,1180644300,1282090479,79489609700
2016-12-31,A014820,동원시스템즈,59000,72300,54600,59700,59700,5000,23200,20663,1301798,1395153600,1306206706,82291022500
2017-03-31,A014820,동원시스템즈,59700,69100,56100,61500,61500,5000,9307,18192,1127896,569578300,1133740655,70291920600
2017-05-12,A014820,동원시스템즈,61600,61600,55700,56300,56300,5000,24278,13098,340558,1370650000,755287608,19637477800
2001-03-31,A014825,동원시스템즈우,2940,3960,2300,2350,22206,500,4710,53989,3239310,11019950,167469628,10048177700
2001-06-30,A014825,동원시스템즈우,2350,2630,1990,2250,21261,500,32460,50407,3125250,72635800,113686269,7048548650
2001-09-30,A014825,동원시스템즈우,2250,2450,850,1135,10725,500,41910,33188,2090860,47716650,56086197,3533430400
2001-12-31,A014825,동원시스템즈우,1160,2180,1160,1660,15686,500,27190,90825,5540350,44900750,153655523,9372986900
2002-03-31,A014825,동원시스템즈우,1665,3980,1610,3160,29860,500,243400,226187,13345036,779168200,672349596,39668626190
2002-06-30,A014825,동원시스템즈우,3170,3275,1355,1540,15400,500,22690,42333,2582330,34990900,97340685,5937781790
2002-09-30,A014825,동원시스템즈우,1500,1840,1250,1340,13400,500,17650,32148,1993168,23266500,52520903,3256295990
2002-12-31,A014825,동원시스템즈우,1280,1450,950,975,9750,500,5500,19963,1237702,5312650,25242385,1565027880
2003-03-31,A014825,동원시스템즈우,950,1160,780,865,8650,500,16030,8857,549130,14000000,8394252,520443600
2003-06-30,A014825,동원시스템즈우,820,1150,820,1000,10000,500,1140,15144,923810,1128850,15095304,920813550
2003-09-30,A014825,동원시스템즈우,1000,1030,695,745,7450,500,7240,10818,659884,5351700,9732377,593674990
2003-12-31,A014825,동원시스템즈우,785,1020,700,960,9600,500,570,18462,1163080,530000,15286432,963045200
2004-03-31,A014825,동원시스템즈우,960,1000,665,730,7300,500,1240,4119,247140,934000,3418460,205107600
2004-06-30,A014825,동원시스템즈우,760,850,610,635,6350,500,6300,11413,696210,3920700,8182720,499145950
2004-09-30,A014825,동원시스템즈우,640,665,510,575,5750,500,3970,7075,445720,2271050,4238377,267017780
2004-12-31,A014825,동원시스템즈우,575,665,510,590,5900,500,3520,19350,1257774,2076750,11725105,762131800
